t,p_x,p_y,p_z,v_x,v_y,v_z,p_x_nf,p_y_nf,p_z_nf,v_x_nf,v_y_nf,v_z_nf,p_targ_x,p_targ_y,p_targ_z,v_targ_x,v_targ_y,v_targ_z
19.097,-0.02563,0.00076,0.05358,-0.00027,-0.00015,-0.00040,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.101,-0.02563,0.00076,0.05358,-0.00027,-0.00015,-0.00040,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.105,-0.02564,0.00076,0.05358,-0.00023,0.00006,-0.00004,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.109,-0.02564,0.00076,0.05358,-0.00023,0.00006,-0.00004,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.113,-0.02564,0.00076,0.05358,-0.00023,0.00006,-0.00004,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.117,-0.02564,0.00076,0.05358,-0.00023,0.00006,-0.00004,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.121,-0.02565,0.00075,0.05358,-0.00044,-0.00009,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.125,-0.02565,0.00075,0.05358,-0.00044,-0.00009,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.129,-0.02565,0.00075,0.05358,-0.00044,-0.00009,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.133,-0.02565,0.00075,0.05358,-0.00044,-0.00009,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.137,-0.02565,0.00076,0.05357,-0.00025,0.00030,-0.00065,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.141,-0.02565,0.00076,0.05357,-0.00025,0.00030,-0.00065,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.145,-0.02565,0.00076,0.05357,-0.00025,0.00030,-0.00065,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.149,-0.02565,0.00076,0.05357,-0.00025,0.00030,-0.00065,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.155,-0.02566,0.00076,0.05357,-0.00034,0.00027,-0.00040,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.157,-0.02566,0.00076,0.05357,-0.00034,0.00027,-0.00040,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.161,-0.02566,0.00076,0.05357,-0.00034,0.00027,-0.00040,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.165,-0.02566,0.00076,0.05357,-0.00034,0.00027,-0.00040,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.169,-0.02566,0.00076,0.05356,-0.00016,0.00002,-0.00029,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.173,-0.02566,0.00076,0.05356,-0.00016,0.00002,-0.00029,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.177,-0.02566,0.00076,0.05356,-0.00016,0.00002,-0.00029,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.181,-0.02566,0.00076,0.05356,-0.00016,0.00002,-0.00029,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.185,-0.02567,0.00076,0.05356,-0.00038,0.00008,-0.00033,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.189,-0.02567,0.00076,0.05356,-0.00038,0.00008,-0.00033,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.193,-0.02567,0.00076,0.05356,-0.00038,0.00008,-0.00033,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.197,-0.02567,0.00076,0.05356,-0.00038,0.00008,-0.00033,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.201,-0.02567,0.00076,0.05355,-0.00024,-0.00037,-0.00027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.205,-0.02567,0.00076,0.05355,-0.00024,-0.00037,-0.00027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.209,-0.02567,0.00076,0.05355,-0.00024,-0.00037,-0.00027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.213,-0.02567,0.00076,0.05355,-0.00024,-0.00037,-0.00027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.217,-0.02568,0.00076,0.05355,-0.00033,0.00015,-0.00020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.221,-0.02568,0.00076,0.05355,-0.00033,0.00015,-0.00020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.225,-0.02568,0.00076,0.05355,-0.00033,0.00015,-0.00020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.229,-0.02568,0.00076,0.05355,-0.00033,0.00015,-0.00020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.233,-0.02568,0.00076,0.05355,-0.00037,0.00025,0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.237,-0.02568,0.00076,0.05355,-0.00037,0.00025,0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.241,-0.02568,0.00076,0.05355,-0.00037,0.00025,0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.245,-0.02568,0.00076,0.05355,-0.00037,0.00025,0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.249,-0.02568,0.00076,0.05355,-0.00014,-0.00014,0.00013,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.253,-0.02568,0.00076,0.05355,-0.00014,-0.00014,0.00013,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.257,-0.02568,0.00076,0.05355,-0.00014,-0.00014,0.00013,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.261,-0.02568,0.00076,0.05355,-0.00014,-0.00014,0.00013,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.265,-0.02568,0.00076,0.05355,-0.00014,-0.00014,0.00013,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.269,-0.02569,0.00076,0.05355,-0.00017,-0.00004,-0.00028,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.273,-0.02569,0.00076,0.05355,-0.00017,-0.00004,-0.00028,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.277,-0.02569,0.00076,0.05355,-0.00017,-0.00004,-0.00028,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.281,-0.02569,0.00076,0.05354,-0.00026,0.00016,-0.00036,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.285,-0.02569,0.00076,0.05354,-0.00026,0.00016,-0.00036,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.289,-0.02569,0.00076,0.05354,-0.00026,0.00016,-0.00036,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.293,-0.02569,0.00076,0.05354,-0.00026,0.00016,-0.00036,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.297,-0.02569,0.00076,0.05354,-0.00026,0.00016,-0.00036,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.301,-0.02569,0.00076,0.05354,-0.00031,0.00004,-0.00029,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.305,-0.02569,0.00076,0.05354,-0.00031,0.00004,-0.00029,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.309,-0.02569,0.00076,0.05354,-0.00031,0.00004,-0.00029,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.314,-0.02570,0.00076,0.05353,-0.00021,-0.00036,-0.00034,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.317,-0.02570,0.00076,0.05353,-0.00021,-0.00036,-0.00034,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.321,-0.02570,0.00076,0.05353,-0.00021,-0.00036,-0.00034,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.325,-0.02570,0.00076,0.05353,-0.00021,-0.00036,-0.00034,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.329,-0.02571,0.00076,0.05353,-0.00059,0.00015,-0.00018,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.333,-0.02571,0.00076,0.05353,-0.00059,0.00015,-0.00018,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.337,-0.02571,0.00076,0.05353,-0.00059,0.00015,-0.00018,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.341,-0.02571,0.00076,0.05353,-0.00059,0.00015,-0.00018,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.345,-0.02571,0.00076,0.05353,-0.00022,0.00006,-0.00041,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.349,-0.02571,0.00076,0.05353,-0.00022,0.00006,-0.00041,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.353,-0.02571,0.00076,0.05353,-0.00022,0.00006,-0.00041,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.357,-0.02571,0.00076,0.05353,-0.00022,0.00006,-0.00041,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.361,-0.02571,0.00076,0.05353,-0.00022,0.00006,-0.00041,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.365,-0.02572,0.00076,0.05352,-0.00040,0.00001,-0.00027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.369,-0.02572,0.00076,0.05352,-0.00040,0.00001,-0.00027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.373,-0.02572,0.00076,0.05352,-0.00040,0.00001,-0.00027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.377,-0.02572,0.00075,0.05352,-0.00019,-0.00041,-0.00026,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.381,-0.02572,0.00075,0.05352,-0.00019,-0.00041,-0.00026,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.385,-0.02572,0.00075,0.05352,-0.00019,-0.00041,-0.00026,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.389,-0.02572,0.00075,0.05352,-0.00019,-0.00041,-0.00026,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.393,-0.02572,0.00075,0.05351,-0.00029,-0.00017,-0.00041,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.397,-0.02572,0.00075,0.05351,-0.00029,-0.00017,-0.00041,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.401,-0.02572,0.00075,0.05351,-0.00029,-0.00017,-0.00041,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.405,-0.02572,0.00075,0.05351,-0.00029,-0.00017,-0.00041,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.410,-0.02573,0.00075,0.05351,-0.00034,0.00009,-0.00017,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.413,-0.02573,0.00075,0.05351,-0.00034,0.00009,-0.00017,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.417,-0.02573,0.00075,0.05351,-0.00034,0.00009,-0.00017,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.421,-0.02573,0.00075,0.05351,-0.00034,0.00009,-0.00017,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.425,-0.02573,0.00075,0.05350,-0.00033,0.00004,-0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.429,-0.02573,0.00075,0.05350,-0.00033,0.00004,-0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.433,-0.02573,0.00075,0.05350,-0.00033,0.00004,-0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.437,-0.02573,0.00075,0.05350,-0.00033,0.00004,-0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.441,-0.02574,0.00075,0.05350,-0.00053,-0.00019,-0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.445,-0.02574,0.00075,0.05350,-0.00053,-0.00019,-0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.449,-0.02574,0.00075,0.05350,-0.00053,-0.00019,-0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.453,-0.02574,0.00075,0.05350,-0.00053,-0.00019,-0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.457,-0.02575,0.00075,0.05350,-0.00037,0.00020,0.00006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.461,-0.02575,0.00075,0.05350,-0.00037,0.00020,0.00006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.465,-0.02575,0.00075,0.05350,-0.00037,0.00020,0.00006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.469,-0.02575,0.00075,0.05350,-0.00037,0.00020,0.00006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.473,-0.02575,0.00075,0.05350,-0.00016,-0.00022,-0.00020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.477,-0.02575,0.00075,0.05350,-0.00016,-0.00022,-0.00020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.481,-0.02575,0.00075,0.05350,-0.00016,-0.00022,-0.00020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.485,-0.02575,0.00075,0.05350,-0.00016,-0.00022,-0.00020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.489,-0.02576,0.00075,0.05350,-0.00031,0.00003,-0.00027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.493,-0.02576,0.00075,0.05350,-0.00031,0.00003,-0.00027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.497,-0.02576,0.00075,0.05350,-0.00031,0.00003,-0.00027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.501,-0.02576,0.00075,0.05350,-0.00031,0.00003,-0.00027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.505,-0.02576,0.00075,0.05349,-0.00030,0.00051,-0.00031,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.509,-0.02576,0.00075,0.05349,-0.00030,0.00051,-0.00031,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.513,-0.02576,0.00075,0.05349,-0.00030,0.00051,-0.00031,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.517,-0.02576,0.00075,0.05349,-0.00030,0.00051,-0.00031,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.521,-0.02576,0.00075,0.05349,-0.00030,0.00051,-0.00031,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.525,-0.02576,0.00075,0.05349,-0.00021,-0.00005,-0.00029,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.529,-0.02576,0.00075,0.05349,-0.00021,-0.00005,-0.00029,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.533,-0.02576,0.00075,0.05349,-0.00021,-0.00005,-0.00029,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.537,-0.02577,0.00076,0.05348,-0.00024,0.00013,-0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.541,-0.02577,0.00076,0.05348,-0.00024,0.00013,-0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.545,-0.02577,0.00076,0.05348,-0.00024,0.00013,-0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.549,-0.02577,0.00076,0.05348,-0.00024,0.00013,-0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.553,-0.02577,0.00076,0.05348,-0.00045,0.00006,-0.00023,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.557,-0.02577,0.00076,0.05348,-0.00045,0.00006,-0.00023,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.561,-0.02577,0.00076,0.05348,-0.00045,0.00006,-0.00023,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.565,-0.02577,0.00076,0.05348,-0.00045,0.00006,-0.00023,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.569,-0.02578,0.00076,0.05348,-0.00037,0.00012,-0.00013,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.573,-0.02578,0.00076,0.05348,-0.00037,0.00012,-0.00013,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.577,-0.02578,0.00076,0.05348,-0.00037,0.00012,-0.00013,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.581,-0.02578,0.00076,0.05348,-0.00037,0.00012,-0.00013,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.585,-0.02578,0.00076,0.05348,-0.00025,0.00004,-0.00021,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.589,-0.02578,0.00076,0.05348,-0.00025,0.00004,-0.00021,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.593,-0.02578,0.00076,0.05348,-0.00025,0.00004,-0.00021,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.597,-0.02578,0.00076,0.05348,-0.00025,0.00004,-0.00021,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.601,-0.02579,0.00076,0.05347,-0.00025,0.00014,-0.00032,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.605,-0.02579,0.00076,0.05347,-0.00025,0.00014,-0.00032,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.609,-0.02579,0.00076,0.05347,-0.00025,0.00014,-0.00032,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.613,-0.02579,0.00076,0.05347,-0.00025,0.00014,-0.00032,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.617,-0.02579,0.00076,0.05347,-0.00025,0.00014,-0.00032,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.621,-0.02579,0.00077,0.05346,-0.00009,0.00020,-0.00030,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.625,-0.02579,0.00077,0.05346,-0.00009,0.00020,-0.00030,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.629,-0.02579,0.00077,0.05346,-0.00009,0.00020,-0.00030,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.634,-0.02579,0.00076,0.05346,-0.00024,-0.00031,-0.00010,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.637,-0.02579,0.00076,0.05346,-0.00024,-0.00031,-0.00010,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.641,-0.02579,0.00076,0.05346,-0.00024,-0.00031,-0.00010,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.645,-0.02579,0.00076,0.05346,-0.00024,-0.00031,-0.00010,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.649,-0.02579,0.00076,0.05346,-0.00024,-0.00031,-0.00010,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.653,-0.02580,0.00076,0.05346,-0.00012,0.00016,-0.00019,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.657,-0.02580,0.00076,0.05346,-0.00012,0.00016,-0.00019,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19.661,-0.02580,0.00076,0.05346,-0.00012,0.00016,-0.00019,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
